index,model_id,fine_grained_class,coarse_grained_class,empty_struct_obj,nyuv2_40class,wnsynsetid,wnsynsetkey,active
1870,s__2412,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1871,s__2413,armchair,chair,2,chair,n02738535,armchair.n.01,1
1872,s__2414,armchair,chair,2,chair,n02738535,armchair.n.01,1
1873,s__2415,armchair,chair,2,chair,n02738535,armchair.n.01,1
1874,s__2416,armchair,chair,2,chair,n02738535,armchair.n.01,1
1875,s__2417,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
1876,s__2418,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
1877,s__2419,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
1878,s__2420,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
1879,s__2421,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
1880,s__2422,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
1881,s__2423,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
1882,s__2424,armchair,chair,2,chair,n02738535,armchair.n.01,1
1883,s__2425,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1884,s__2426,armchair,chair,2,chair,n02738535,armchair.n.01,1
1885,s__2427,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1886,s__2428,stand,stand,2,night_stand,n04301000,stand.n.04,1
1887,s__2429,armchair,chair,2,chair,n02738535,armchair.n.01,1
1888,s__2430,armchair,chair,2,chair,n02738535,armchair.n.01,1
1889,s__2431,armchair,chair,2,chair,n02738535,armchair.n.01,1
1890,s__2432,armchair,chair,2,chair,n02738535,armchair.n.01,1
1891,s__2433,armchair,chair,2,chair,n02738535,armchair.n.01,1
1892,s__2434,armchair,chair,2,chair,n02738535,armchair.n.01,1
1893,s__2435,armchair,chair,2,chair,n02738535,armchair.n.01,1
1894,s__2436,armchair,chair,2,chair,n02738535,armchair.n.01,1
1895,s__2437,armchair,chair,2,chair,n02738535,armchair.n.01,1
1896,s__2438,ottoman,ottoman,2,otherprop,n03380724,footstool.n.01,1
1897,s__2439,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1898,s__2440,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1899,s__2441,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1900,s__2442,armchair,chair,2,chair,n02738535,armchair.n.01,1
1901,s__2443,armchair,chair,2,chair,n02738535,armchair.n.01,1
1902,s__2444,gym_equipment,gym_equipment,2,otherprop,n04285146,sports_equipment.n.01,1
1903,s__2445,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1904,s__2446,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1905,s__2447,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1906,s__2448,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1907,s__2449,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1908,s__2450,stand,stand,2,night_stand,n04301000,stand.n.04,1
1909,s__2451,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1910,s__2452,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1911,s__2453,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1912,s__2617,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1913,s__2619,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1914,s__2620,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1915,s__2622,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1916,s__2623,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1917,s__361,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1918,s__362,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1919,s__363,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1920,s__364,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1921,s__365,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1922,s__366,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1923,s__367,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1924,s__368,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1925,s__369,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1926,s__370,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1927,s__371,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1928,s__372,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1929,s__373,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1930,s__374,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1931,s__375,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1932,s__376,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1933,s__377,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1934,s__378,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1935,s__379,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1936,s__380,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1937,s__382,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1938,s__383,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1939,s__384,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1940,s__385,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1941,s__386,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
1942,s__387,desk,desk,2,desk,n03179701,desk.n.01,1
1943,s__388,desk,desk,2,desk,n03179701,desk.n.01,1
1944,s__389,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
1945,s__390,desk,desk,2,desk,n03179701,desk.n.01,1
1946,s__391,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1947,s__392,desk,desk,2,desk,n03179701,desk.n.01,1
1948,s__393,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1949,s__394,armchair,chair,2,chair,n02738535,armchair.n.01,1
1950,s__395,armchair,chair,2,chair,n02738535,armchair.n.01,1
1951,s__396,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1952,s__397,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1953,s__398,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1954,s__399,armchair,chair,2,chair,n02738535,armchair.n.01,1
1955,s__400,single_bed,bed,2,bed,n04222210,single_bed.n.01,1
1956,s__401,single_bed,bed,2,bed,n04222210,single_bed.n.01,1
1957,s__402,sink,sink,2,sink,n04223580,sink.n.01,1
1958,s__403,single_bed,bed,2,bed,n04222210,single_bed.n.01,1
1959,s__404,single_bed,bed,2,bed,n04222210,single_bed.n.01,1
1960,s__405,sink,sink,2,sink,n04223580,sink.n.01,1
1961,s__406,single_bed,bed,2,bed,n04222210,single_bed.n.01,1
1962,s__407,baby_bed,bed,2,bed,n02766320,baby_bed.n.01,1
1963,s__408,baby_bed,bed,2,bed,n02766320,baby_bed.n.01,1
1964,s__409,sink,sink,2,sink,n04223580,sink.n.01,1
1965,s__410,sink,sink,2,sink,n04223580,sink.n.01,1
1966,s__411,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1967,s__412,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1968,s__413,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1969,s__414,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1970,s__415,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
1971,s__416,double_bed,bed,2,bed,n03225988,double_bed.n.01,1
1972,s__417,double_bed,bed,2,bed,n03225988,double_bed.n.01,1
1973,s__418,double_bed,bed,2,bed,n03225988,double_bed.n.01,1
1974,s__419,double_bed,bed,2,bed,n03225988,double_bed.n.01,1
1975,s__420,single_bed,bed,2,bed,n04222210,single_bed.n.01,1
1976,s__421,chair,chair,2,chair,n03001627,chair.n.01,1
1977,s__422,bunker_bed,bed,2,bed,n02818832,bed.n.01,1
1978,s__423,chair,chair,2,chair,n03001627,chair.n.01,1
1979,s__424,chair,chair,2,chair,n03001627,chair.n.01,1
1980,s__425,chair,chair,2,chair,n03001627,chair.n.01,1
1981,s__426,chair,chair,2,chair,n03001627,chair.n.01,1
1982,s__427,chair,chair,2,chair,n03001627,chair.n.01,1
1983,s__428,bunker_bed,bed,2,bed,n02818832,bed.n.01,1
1984,s__429,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1985,s__430,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
1986,s__431,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1987,s__432,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
1988,s__433,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,1
1989,s__434,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
1990,s__435,dining_table,table,2,table,n04379243,table.n.02,1
1991,s__436,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,1
1992,s__437,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
1993,s__438,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
1994,s__439,stand,stand,2,night_stand,n04301000,stand.n.04,1
1995,s__440,stand,stand,2,night_stand,n04301000,stand.n.04,1
1996,s__441,stand,stand,2,night_stand,n04301000,stand.n.04,1
1997,s__442,stand,stand,2,night_stand,n04301000,stand.n.04,1
1998,s__443,stand,stand,2,night_stand,n04301000,stand.n.04,1
1999,s__444,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2000,s__445,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2001,s__446,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
2002,s__447,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
2003,s__448,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
2004,s__449,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2005,s__450,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2006,s__451,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,1
2007,s__452,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
2008,s__453,chair,chair,2,chair,n03001627,chair.n.01,1
2009,s__454,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
2010,s__455,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
2011,s__456,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2012,s__457,kitchen_cabinet,kitchen_cabinet,2,counter,n02933112,cabinet.n.01,1
2013,s__458,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2014,s__459,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
2015,s__460,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2016,s__461,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2017,s__462,dressing_table,dressing_table,2,desk,n03238586,dressing_table.n.01,1
2018,s__463,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2019,s__464,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2020,s__465,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
2021,s__466,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2022,s__467,bookshelf,shelving,2,cabinet,n02871439,bookshelf.n.01,1
2023,s__468,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2024,s__469,desk,desk,2,desk,n03179701,desk.n.01,1
2025,s__470,desk,desk,2,desk,n03179701,desk.n.01,1
2026,s__471,desk,desk,2,desk,n03179701,desk.n.01,1
2027,s__472,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2028,s__473,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2029,s__474,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,1
2030,s__475,desk,desk,2,desk,n03179701,desk.n.01,1
2031,s__476,desk,desk,2,desk,n03179701,desk.n.01,1
2032,s__477,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2033,s__478,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,1
2034,s__479,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,1
2035,s__480,desk,desk,2,desk,n03179701,desk.n.01,1
2036,s__481,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
2037,s__482,desk,desk,2,desk,n03179701,desk.n.01,1
2038,s__483,desk,desk,2,desk,n03179701,desk.n.01,1
2039,s__484,desk,desk,2,desk,n03179701,desk.n.01,1
2040,s__485,desk,desk,2,desk,n03179701,desk.n.01,1
2041,s__486,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,1
2042,s__487,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,1
2043,s__488,chandelier,indoor_lamp,2,lamp,n03005285,chandelier.n.01,1
2044,s__489,desk,desk,2,desk,n03179701,desk.n.01,1
2045,s__490,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2046,s__491,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2047,s__492,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2048,s__493,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2049,s__494,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2050,s__495,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2051,s__496,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2052,s__497,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2053,s__498,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2054,s__499,stairs,stairs,1,floor,n04314914,step.n.04,1
2055,s__500,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2056,s__501,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2057,s__502,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2058,s__503,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2059,s__504,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2060,s__505,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,1
2061,s__506,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,1
2062,s__507,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,1
2063,s__508,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,1
2064,s__509,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,1
2065,s__510,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2066,s__511,stand,stand,2,night_stand,n04301000,stand.n.04,1
2067,s__512,desk,desk,2,desk,n03179701,desk.n.01,1
2068,s__513,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2069,s__514,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2070,s__515,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2071,s__516,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
2072,s__517,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2073,s__518,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2074,s__519,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2075,s__520,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2076,s__521,bookshelf,shelving,2,cabinet,n02871439,bookshelf.n.01,1
2077,s__522,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
2078,s__523,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
2079,s__524,bookshelf,shelving,2,cabinet,n02871439,bookshelf.n.01,1
2080,s__525,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
2081,s__526,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
2082,s__527,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2083,s__528,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2084,s__529,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2085,s__530,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2086,s__531,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
2087,s__532,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
2088,s__533,mirror,mirror,2,mirror,n03773035,mirror.n.01,1
2089,s__536,sink,sink,2,sink,n04223580,sink.n.01,1
2090,s__537,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2091,s__538,mirror,mirror,2,otherprop,n03773035,mirror.n.01,1
2092,s__539,stand,stand,2,night_stand,n04301000,stand.n.04,1
2093,s__540,chair,chair,2,chair,n03001627,chair.n.01,1
2094,s__541,sink,sink,2,sink,n04223580,sink.n.01,1
2095,s__542,sink,sink,2,sink,n04223580,sink.n.01,1
2096,s__543,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2097,s__544,mirror,mirror,2,mirror,n03773035,mirror.n.01,1
2098,s__545,dining_table,table,2,table,n04379243,table.n.02,1
2099,s__546,dining_table,table,2,table,n04379243,table.n.02,1
2100,s__547,dining_table,table,2,table,n04379243,table.n.02,1
2101,s__548,dining_table,table,2,table,n04379243,table.n.02,1
2102,s__549,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2103,s__550,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2104,s__551,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
2105,s__552,desk,desk,2,desk,n03179701,desk.n.01,1
2106,s__553,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
2107,s__554,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
2108,s__555,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
2109,s__556,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2110,s__557,sink,sink,2,sink,n04223580,sink.n.01,1
2111,s__558,sink,sink,2,sink,n04223580,sink.n.01,1
2112,s__559,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2113,s__560,sink,sink,2,sink,n04223580,sink.n.01,1
2114,s__561,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
2115,s__562,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2116,s__563,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
2117,s__564,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2118,s__565,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2119,s__566,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2120,s__567,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2121,s__568,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2122,s__569,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
2123,s__570,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2124,s__571,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2125,s__572,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2126,s__573,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2127,s__574,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,1
2128,s__575,chair,chair,2,chair,n03001627,chair.n.01,1
2129,s__576,sink,sink,2,sink,n04223580,sink.n.01,1
2130,s__577,sink,sink,2,sink,n04223580,sink.n.01,1
2131,s__578,mirror,mirror,2,otherprop,n03773035,mirror.n.01,1
2132,s__579,vase,vase,2,otherprop,n04522168,vase.n.01,1
2133,s__580,table_lamp,indoor_lamp,2,lamp,n04380533,table_lamp.n.01,1
2134,s__581,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2135,s__582,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2136,s__583,chair,chair,2,chair,n03001627,chair.n.01,1
2137,s__584,shoes_cabinet,shoes_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2138,s__585,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03,1
2139,s__586,outdoor_lamp,outdoor_lamp,2,otherprop,n03636649,lamp.n.02,1
2140,s__587,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2141,s__588,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2142,s__589,bunker_bed,bed,2,bed,n02818832,bed.n.01,1
2143,s__590,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2144,s__591,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2145,s__592,dresser,dresser,2,dresser,n03015254,chest_of_drawers.n.01,1
2146,s__593,desk,desk,2,desk,n03179701,desk.n.01,1
2147,s__594,stand,stand,2,night_stand,n04301000,stand.n.04,1
2148,s__595,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
2149,s__596,chair,chair,2,chair,n03001627,chair.n.01,1
2150,s__597,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
2151,s__598,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2152,s__599,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
2153,s__600,chair,chair,2,chair,n03001627,chair.n.01,1
2154,s__601,chair,chair,2,chair,n03001627,chair.n.01,1
2155,s__602,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2156,s__603,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2157,s__604,coffee_table,table,2,table,n03063968,coffee_table.n.01,1
2158,s__605,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03,1
2159,s__606,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03,1
2160,s__607,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03,1
2161,s__608,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03,1
2162,s__609,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03,1
2163,s__610,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03,1
2164,s__611,armchair,chair,2,chair,n02738535,armchair.n.01,1
2165,s__612,stand,stand,2,night_stand,n04301000,stand.n.04,1
2166,s__613,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03,1
2167,s__614,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03,1
2168,s__615,chair,chair,2,chair,n03001627,chair.n.01,1
2169,s__616,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2170,s__617,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2171,s__618,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2172,s__619,single_bed,bed,2,bed,n04222210,single_bed.n.01,1
2173,s__620,wardrobe_cabinet,wardrobe_cabinet,2,cabinet,n02933112,cabinet.n.01,1
2174,s__621,chair,chair,2,chair,n03001627,chair.n.01,1
2175,s__622,chair,chair,2,chair,n03001627,chair.n.01,1
2176,s__623,chair,chair,2,chair,n03001627,chair.n.01,1
2177,s__624,chair,chair,2,chair,n03001627,chair.n.01,1
2178,s__625,chair,chair,2,chair,n03001627,chair.n.01,1
2179,s__626,chair,chair,2,chair,n03001627,chair.n.01,1
2180,s__627,chair,chair,2,chair,n03001627,chair.n.01,1
2181,s__628,chair,chair,2,chair,n03001627,chair.n.01,1
2182,s__629,chair,chair,2,chair,n03001627,chair.n.01,1
2183,s__630,chair,chair,2,chair,n03001627,chair.n.01,1
2184,s__631,chair,chair,2,chair,n03001627,chair.n.01,1
2185,s__632,chair,chair,2,chair,n03001627,chair.n.01,1
2186,s__633,chair,chair,2,chair,n03001627,chair.n.01,1
2187,s__634,outdoor_seating,outdoor_seating,2,chair,n04161981,seat.n.03,1
2188,s__635,table_and_chair,table_and_chair,2,table,-,-,1
2189,s__636,table_and_chair,table_and_chair,2,table,-,-,1
2190,s__637,table_and_chair,table_and_chair,2,table,-,-,1
2191,s__638,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2192,s__639,chair_set,chair,2,chair,n03001627,chair.n.01,1
2193,s__640,chair_set,chair,2,chair,n03001627,chair.n.01,1
2194,s__641,chair_set,chair,2,chair,n03001627,chair.n.01,1
2195,s__642,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2196,s__643,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2197,s__644,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2198,s__645,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2199,s__646,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2200,s__647,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2201,s__648,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2202,s__649,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2203,s__650,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2204,s__651,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2205,s__652,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2206,s__653,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2207,s__654,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2208,s__655,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2209,s__656,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2210,s__657,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2211,s__658,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2212,s__659,shelving,shelving,2,shelves,n04190052,shelf.n.01,1
2213,s__660,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2214,s__661,sofa,sofa,2,sofa,n04256520,sofa.n.01,1
2215,s__662,stand,stand,2,night_stand,n04301000,stand.n.04,1
2216,s__663,stand,stand,2,night_stand,n04301000,stand.n.04,1
2217,s__664,stand,stand,2,night_stand,n04301000,stand.n.04,1
2218,s__665,stand,stand,2,night_stand,n04301000,stand.n.04,1
2219,s__666,stand,stand,2,night_stand,n04301000,stand.n.04,1
2220,s__667,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,1
2221,s__668,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,1
2222,s__669,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,1
2223,s__670,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,1
2224,s__671,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,1
2225,s__672,office_chair,chair,2,chair,n04373704,swivel_chair.n.01,1
2226,s__673,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
2227,s__674,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
2228,s__675,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
2229,s__676,tv_stand,tv_stand,2,cabinet,n03290653,entertainment_center.n.01,1
2230,s__677,floor_lamp,indoor_lamp,2,lamp,n03367059,floor_lamp.n.01,1
